"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Task.Name","Task.Version","counterbalance.nnh1","counterbalance.yw81","randomiser.rl3q","counterbalance.oqb7","counterbalance.3hrr","Page","Page.ID","Page.Counter","Question","Response.Type","Key","Response","Tag","OptionOrder","Object.Name","Object.Number","Object.ID"
"121",1691918808874,"13/08/2023, 09:26:48",1691929608874,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">  در طول روز چند درصد مواقع با اعضای خانواده/فرزندان/دوستانتان به زبان‌های زیر صحبت می‌کنید؟ (به درصد مشخص کنید.)</p>  ","response","value","80",NA,"","Slider",1,"object-40"
"122",1691918808875,"13/08/2023, 09:26:48",1691929608875,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"","response","value","20",NA,"","Slider",2,"object-41"
"123",1691918808877,"13/08/2023, 09:26:48",1691929608877,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"","response","value","0",NA,"","Slider",3,"object-42"
"124",1691918808878,"13/08/2023, 09:26:48",1691929608878,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">  در طول روز چند درصد به زبان‌های زیر موسیقی گوش می‌کنید یا فیلم و سریال تماشا می‌کنید؟    </p> ","response","value","0",NA,"","Slider",4,"object-76"
"125",1691918808879,"13/08/2023, 09:26:48",1691929608879,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"","response","value","20",NA,"","Slider",6,"object-79"
"126",1691918808881,"13/08/2023, 09:26:48",1691929608881,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"","response","value","80",NA,"","Slider",5,"object-78"
"127",1691918808882,"13/08/2023, 09:26:48",1691929608882,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">  در طول روز چند درصد به زبان‌های زیر می‌نویسید؟ (برای مثال در شبکه‌های اجتماعی یا یادداشت روزانه)   </p> ","response","value","10",NA,"","Slider",7,"object-77"
"128",1691918808883,"13/08/2023, 09:26:48",1691929608883,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"","response","value","0",NA,"","Slider",9,"object-81"
"129",1691918808886,"13/08/2023, 09:26:48",1691929608886,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"","response","value","90",NA,"","Slider",8,"object-80"
"130",1691918808887,"13/08/2023, 09:26:48",1691929608887,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">  در طول روز چند درصد مواقع به زبان‌های زیر مطالعه می‌کنید؟ (کتاب، روزنامه، پیام‌ها و پست‌های شبکه‌های اجتماعی مثل اینستاگرام، واتس‌اپ و تلگرام)   </p> ","response","value","0",NA,"","Slider",10,"object-82"
"131",1691918808889,"13/08/2023, 09:26:48",1691929608889,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"","response","value","0",NA,"","Slider",12,"object-84"
"132",1691918808890,"13/08/2023, 09:26:48",1691929608890,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"","response","value","100",NA,"","Slider",11,"object-83"
"133",1691918808892,"13/08/2023, 09:26:48",1691929608892,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر خوب صحبت می‌کنید؟ (چه‌قدر خوب کلمات، اصطلاحات و ضرب‌المثل آذری استفاده می‌کنید یا چقدر خوب یک پدیده علمی را به زبان آذری می‌توانید توضیح دهید) 0 به معنای خیلی بد و 6 به معنای عالی‌ست  </p> ","response","value","6",NA,"","Rating Scale",13,"object-86"
"134",1691918808893,"13/08/2023, 09:26:48",1691929608893,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر خوب صحبت می‌کنید؟ (چه‌قدر خوب کلمات، اصطلاحات و ضرب‌المثل آذری استفاده می‌کنید یا چقدر خوب یک پدیده علمی را به زبان آذری می‌توانید توضیح دهید) 0 به معنای خیلی بد و 6 به معنای عالی‌ست  </p> ","response","quantised","7",NA,"","Rating Scale",13,"object-86"
"135",1691918808895,"13/08/2023, 09:26:48",1691929608895,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">  به هنگام گوش دادن به زبان آذری، چه‌قدر خوب می‌فهمید؟ (برای مثال مستند علمی، اخبار یا شعر)  </p>","response","value","6",NA,"","Rating Scale",14,"object-88"
"136",1691918808896,"13/08/2023, 09:26:48",1691929608896,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">  به هنگام گوش دادن به زبان آذری، چه‌قدر خوب می‌فهمید؟ (برای مثال مستند علمی، اخبار یا شعر)  </p>","response","quantised","7",NA,"","Rating Scale",14,"object-88"
"137",1691918808898,"13/08/2023, 09:26:48",1691929608898,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر روان می‌خوانید؟ (پست‌های شبکه‌های اجتماعی، رمان یا شعر)  </p>","response","value","3",NA,"","Rating Scale",15,"object-89"
"138",1691918808899,"13/08/2023, 09:26:48",1691929608899,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">  زبان آذری را چه‌قدر روان می‌خوانید؟ (پست‌های شبکه‌های اجتماعی، رمان یا شعر)  </p>","response","quantised","4",NA,"","Rating Scale",15,"object-89"
"139",1691918808901,"13/08/2023, 09:26:48",1691929608901,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">   زبان آذری را چه‌قدر خوب می‌نویسید؟ (برای مثال آیا به راحتی می‌توانید در مورد یک مسأله اجتماعی در شبکه‌هایی مثل اینستاگرام نظر یا نقدتان را به زبان رسمی بنویسید)  </p>","response","value","3",NA,"","Rating Scale",16,"object-92"
"140",1691918808903,"13/08/2023, 09:26:48",1691929608903,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 2","zwjip4",2,"<p style=""text-align: right;"">   زبان آذری را چه‌قدر خوب می‌نویسید؟ (برای مثال آیا به راحتی می‌توانید در مورد یک مسأله اجتماعی در شبکه‌هایی مثل اینستاگرام نظر یا نقدتان را به زبان رسمی بنویسید)  </p>","response","quantised","4",NA,"","Rating Scale",16,"object-92"
"141",1691918808905,"13/08/2023, 09:26:48",1691929608905,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به ترکی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","value","6",NA,"","Rating Scale",2,"object-97"
"142",1691918808908,"13/08/2023, 09:26:48",1691929608908,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به ترکی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","quantised","7",NA,"","Rating Scale",2,"object-97"
"143",1691918808909,"13/08/2023, 09:26:48",1691929608909,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به فارسی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","value","2",NA,"","Rating Scale",3,"object-98"
"144",1691918808911,"13/08/2023, 09:26:48",1691929608911,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  وقتی به فارسی صحبت می‌کنم احساس می‌کنم بیشتر خودم هستم   </p>","response","quantised","3",NA,"","Rating Scale",3,"object-98"
"145",1691918808913,"13/08/2023, 09:26:48",1691929608913,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به ترکی آذری مسلط باشم   </p>","response","value","6",NA,"","Rating Scale",4,"object-99"
"146",1691918808915,"13/08/2023, 09:26:48",1691929608915,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به ترکی آذری مسلط باشم   </p>","response","quantised","7",NA,"","Rating Scale",4,"object-99"
"147",1691918808916,"13/08/2023, 09:26:48",1691929608916,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به فارسی مسلط باشم   </p>","response","value","6",NA,"","Rating Scale",5,"object-100"
"148",1691918808918,"13/08/2023, 09:26:48",1691929608918,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  برایم مهم است که به فارسی مسلط باشم   </p>","response","quantised","7",NA,"","Rating Scale",5,"object-100"
"149",1691918808921,"13/08/2023, 09:26:48",1691929608921,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به ترکی آذری مسلط هستم </p>","response","value","0",NA,"","Rating Scale",6,"object-101"
"150",1691918808922,"13/08/2023, 09:26:48",1691929608922,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به ترکی آذری مسلط هستم </p>","response","quantised","1",NA,"","Rating Scale",6,"object-101"
"151",1691918808925,"13/08/2023, 09:26:48",1691929608925,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به فارسی مسلط هستم </p>","response","value","6",NA,"","Rating Scale",7,"object-102"
"152",1691918808926,"13/08/2023, 09:26:48",1691929608926,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;"">  می‌خواهم دیگران بدانند که من به فارسی مسلط هستم </p>","response","quantised","7",NA,"","Rating Scale",7,"object-102"
"153",1691918808928,"13/08/2023, 09:26:48",1691929608928,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان ترکی آذری صحبت کنند و مسلط باشند. (اگر فرزندی ندارید نظر کلی‌تان را بیان کنید) </p>","response","value","6",NA,"","Rating Scale",8,"object-103"
"154",1691918808930,"13/08/2023, 09:26:48",1691929608930,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان ترکی آذری صحبت کنند و مسلط باشند. (اگر فرزندی ندارید نظر کلی‌تان را بیان کنید) </p>","response","quantised","7",NA,"","Rating Scale",8,"object-103"
"155",1691918808933,"13/08/2023, 09:26:48",1691929608933,3.5,"13/08/2023, 15:26:48",140362,25,"questionnaire-e274",NA,31164616,9239415,NA,"complete","axplgs",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x619",NA,"Questionnaire",4,"","",2,"Spreadsheet1","spreadsheet3","Page 3","hdly1e",3,"<p style=""text-align: right;""> برایم مهم است که فرزندانم به زبان فارسی صحبت کنند و مسلط باشند </p>","response","value","6",NA,"","Rating Scale",9,"object-104"
